pt1_cam1_X,pt1_cam1_Y
606.063003,402.413572
604.676077,400.659198
603.019168,401.012857
602.286663,400.273977
601.137503,399.679663
599.817810,400.121429
599.875106,401.140065
599.669104,401.296138
600.639503,402.138121
601.716105,402.816264
602.680461,402.613431
604.460363,403.234743
606.286799,403.918568
608.267502,404.438245
609.125162,404.685034
610.828367,404.692166
612.423043,404.483169
613.746919,404.084944
613.208504,403.691514
613.725134,402.585195
614.640585,402.436841
614.104594,402.003876
615.819940,401.510144
616.403197,401.534410
616.863619,400.801705
617.805452,400.711463
619.328302,401.057694
619.801857,401.322993
620.760018,401.772151
621.876988,402.220111
622.345853,402.783431
623.510294,403.021451
623.358390,403.383141
624.141038,403.630355
624.517933,403.735707
623.877949,403.762489
624.263047,403.675749
624.095548,403.608224
624.998763,403.427371
624.872909,402.662278
624.642729,403.383676
625.723038,402.998469
626.477444,402.956947
626.910478,402.804527
627.836138,402.850881
627.391253,402.872609
630.331750,403.320170
630.724802,403.067486
630.843331,403.369798
631.247161,403.088877
631.077999,402.880097
629.741369,402.744493
631.302837,402.687294
630.490925,402.647149
630.094013,402.546472
629.745484,402.060410
630.069084,402.494950
628.856601,402.690362
629.155492,402.795722
628.178115,402.904572
628.947176,402.638407
629.631797,403.349717
629.909889,403.649385
629.392969,403.628667
629.899390,403.664337
630.891069,403.645091
630.077468,403.507619
629.640861,403.446922
629.060588,403.259975
628.780915,403.511567
629.473685,402.926971
628.295671,402.713340
628.712580,402.442365
628.569955,402.412400
627.572878,402.373574
628.137540,402.331917
628.010129,402.452844
628.171482,402.593881
628.334426,402.764392
628.539363,402.985132
628.992507,403.454863
629.597694,403.220311
629.944419,403.397925
629.466649,403.500664
628.803379,403.439484
628.039351,403.217776
627.818465,402.651957
626.001139,403.477649
623.784939,402.923253
622.198121,402.553676
620.964740,401.858589
619.717886,402.116640
618.544932,402.503625
617.189400,402.073871
616.882040,402.403008
616.943671,401.711322
617.338718,402.357765
618.408589,402.644895
619.579670,403.438756
620.264324,402.956229
621.429421,403.048350
621.900795,403.799162
622.472065,404.329958
622.140664,403.920942
622.570509,403.579851
622.515651,403.325218
621.103117,403.301744
618.929997,402.474556
616.065543,401.965656
612.911811,401.356492
610.421109,400.546614
607.584185,400.721608
604.626101,400.508985
602.575073,400.351058
600.664734,400.980193
599.550003,401.329314
598.762424,401.399520
598.603761,402.802246
596.324514,402.620379
595.903340,403.574736
597.169967,405.044399
599.077078,404.086856
598.859478,404.293311
600.957849,404.619049
600.982632,404.131944
601.404068,404.144404
600.855389,403.366193
600.025393,403.170329
601.512598,402.729942
600.142272,401.709288
601.587005,401.161957
601.790001,401.290473
600.786377,400.606529
600.512434,400.435613
600.418516,400.853192
598.498233,401.060928
597.575879,401.284162
598.126225,401.157148
596.927639,401.826433
595.766981,402.189305
594.813172,402.111816
591.698305,401.878038
590.425042,402.868491
588.589518,403.554860
588.253537,403.524786
585.712580,403.553751
584.014740,403.050203
583.730279,402.918576
583.019315,402.859284
581.671978,402.749907
582.119658,402.179854
578.897379,402.025790
578.971606,402.644740
577.252196,402.170601
576.618101,401.848821
577.114812,401.193128
575.017186,401.106589
575.806992,402.305915
574.708044,401.049491
573.022493,401.794546
572.283738,400.937822
571.543838,400.946186
570.516161,401.057766
569.692616,401.133233
568.460858,401.733857
568.164075,405.353186
566.970114,402.035953
567.433594,402.461542
565.946804,402.641341
564.860445,403.278269
565.525735,403.321034
565.176264,403.330470
565.952674,403.265869
564.298908,403.196731
563.684782,403.109379
564.398454,402.480184
561.824929,402.882376
561.554154,401.748829
558.489621,401.070633
558.893768,402.082920
553.073112,403.594316
551.869942,402.883159
550.819138,403.794166
549.296519,400.849199
547.361966,402.289662
546.188672,402.931078
546.181597,401.189205
544.942956,402.448423
545.097971,401.796129
543.759472,404.976118
543.755979,403.250654
544.836885,404.490064
545.998570,403.250657
545.840084,404.177815
545.550652,404.209863
544.926858,403.567227
544.384012,404.727186
544.876799,403.908471
543.848104,404.150005
544.360842,403.237344
544.878978,402.907541
547.125075,400.305569
546.878675,402.590119
548.564886,404.237505
551.332431,401.433438
554.097970,402.005875
556.175622,402.055975
559.508864,402.337419
561.785175,403.252645
566.276270,402.110978
569.267689,403.246096
571.418823,403.463550
573.394536,403.829609
573.088139,402.798904
573.941764,401.910613
573.741638,402.409246
573.426079,401.180044
571.459857,403.541723
571.522456,400.777473
569.868021,401.274412
568.710171,400.811127
566.936220,400.803375
567.005622,400.359839
564.975988,400.660952
563.877155,400.998155
563.761953,401.408564
563.220579,402.830344
563.311290,402.885904
562.983284,404.747278
564.210152,403.481111
565.132620,403.089672
563.812913,404.157702
563.975298,404.262584
564.117048,404.118230
565.081569,403.322090
564.120521,402.091636
562.509106,403.107903
562.463625,401.690505
560.871809,401.632014
560.395420,401.341937
558.253695,400.749008
555.631627,401.352550
551.999096,401.223859
550.305803,401.259475
547.545395,402.172424
545.128811,401.284406
542.905781,402.565122
540.077951,403.804124
537.257161,403.473349
534.686696,402.359052
530.609009,403.155749
529.140848,402.818164
526.282177,403.942562
524.925068,404.107415
523.699172,402.942675
521.995697,403.353796
521.350373,402.457896
519.868924,404.875495
519.004282,404.869366
517.822869,404.556341
516.827393,402.922131
516.459183,402.676733
515.277199,402.924023
514.862425,402.502707
513.616776,401.241856
511.652782,401.953219
509.847271,401.290100
508.793153,401.106163
506.502408,401.110244
504.957028,401.666727
503.607600,401.686485
502.367958,401.379050
501.121113,401.196033
500.374661,401.845446
499.411943,402.291275
497.834159,403.145230
497.663202,403.335166
498.301345,402.961767
498.351177,403.100448
497.931072,403.304622
498.551810,403.336633
497.614153,403.307385
497.196850,403.113430
494.920619,402.887765
492.744327,402.148243
491.452276,401.205662
487.982696,400.325149
484.516150,400.325908
481.995293,400.918914
479.537946,398.915373
476.622682,398.629050
473.151264,398.688665
470.110885,400.654782
467.798833,400.937915
466.659489,400.110112
464.358111,400.980578
463.438317,402.002394
462.350033,401.540711
461.692908,403.174006
462.176814,401.821688
460.222009,402.357221
460.121739,402.928417
458.395355,402.438596
456.272105,401.740314
454.605714,403.132407
453.649608,401.863781
451.955404,401.303940
451.007863,400.447042
449.292829,399.558813
448.633630,400.165667
447.529480,400.947131
447.560445,400.052960
447.483826,400.093582
447.945459,400.803165
449.101806,399.915596
449.777637,401.079004
450.091234,400.775777
450.966426,401.421205
451.255896,402.125180
452.036334,402.389209
452.690132,402.424516
451.538792,403.215534
450.567000,402.123662
449.491318,401.424783
448.110056,401.548943
446.195547,402.126441
446.129834,400.992566
444.920773,400.211038
443.165377,400.436625
442.177773,400.382413
441.221900,400.448146
440.197157,400.595246
440.504163,400.838328
440.279532,401.468973
441.003897,401.862227
441.114075,401.205346
441.909995,401.346234
442.164829,401.982217
443.757738,402.156177
443.345094,401.722644
444.013740,402.136992
444.274127,402.102911
445.062538,401.963767
444.338255,401.798396
443.799754,401.632485
444.371686,401.838090
444.145815,400.787874
443.498524,400.899450
444.056845,400.801093
443.291517,400.235047
443.257108,399.576452
442.231151,400.163503
441.905075,400.737049
441.212839,400.464286
441.075852,401.933823
442.133771,401.264762
443.281215,401.347974
443.716634,400.995724
444.335220,401.692124
445.114790,401.941056
445.943729,402.105056
447.136066,402.192074
447.975215,403.138603
450.792231,402.142374
452.563249,401.969796
455.072921,401.877949
457.732540,400.911048
459.303070,401.521861
461.677139,400.592881
462.603142,402.172594
464.205818,401.144450
463.828872,401.395961
464.312385,401.763231
464.296534,401.628726
463.429064,399.565087
462.755225,399.771196
460.149751,401.126715
459.383448,400.159575
457.431070,400.074023
455.183109,400.149535
453.414039,400.841390
452.177112,400.277730
451.184319,400.392717
451.031215,401.174313
451.168524,401.697603
451.377217,401.533770
452.079765,402.784925
452.997229,402.827452
453.605109,403.896580
454.673187,403.023178
454.626743,403.891651
454.454274,402.347716
453.339131,402.699578
452.844084,401.922296
450.834049,401.306061
448.581488,401.821629
446.339753,400.266709
444.579071,399.343035
442.899566,398.961515
440.937653,399.373950
440.049081,398.523382
439.167261,399.159660
438.883871,400.058050
438.234234,400.701062
439.165958,401.168349
439.329929,401.952391
439.303275,402.147354
440.188837,402.456883
440.196466,403.157085
440.587822,403.370704
440.353457,403.700166
440.540704,402.949704
440.630213,401.650495
439.730771,402.110010
439.094897,401.309975
438.253336,401.152755
437.302904,400.834933
437.213889,399.665489
437.249788,400.082041
437.703729,400.029012
438.263429,400.128027
438.939354,400.292395
439.962860,400.013952
440.338826,400.841553
441.149523,401.264031
441.874287,401.244734
442.856374,401.858084
443.858596,402.048664
445.236779,402.158728
445.442957,402.144548
446.068334,402.116090
446.637913,402.086191
446.985970,401.969232
448.127383,401.800323
448.219779,401.203670
449.024111,401.417128
449.091992,401.626857
449.842438,401.092396
450.183667,401.001357
450.883998,400.970645
451.284100,400.434943
451.927275,400.808963
451.856064,401.841767
453.177591,400.992356
453.314273,400.544536
453.237237,401.100334
453.227798,401.254026
452.989999,401.311382
452.401651,400.905807
451.854113,401.430372
451.196764,400.657309
449.981161,401.795842
449.029633,401.396955
448.676238,401.384787
446.424141,402.257750
445.248693,401.306501
444.154603,401.639153
442.930754,401.377748
441.977634,401.282169
441.265581,401.256875
441.106799,401.800279
440.792858,401.546955
440.484719,401.008202
439.687899,401.984170
440.035039,401.811287
439.513361,401.430958
439.482670,401.770874
439.297946,401.842606
439.393087,401.785199
440.056941,400.868445
441.171803,401.435213
442.288291,401.452580
444.035274,401.442666
445.083123,401.296208
446.296357,401.281352
448.595638,401.863469
448.394285,401.272675
449.227778,401.126243
449.250639,401.155232
449.555274,401.585227
449.385503,401.072424
447.294947,402.203427
446.417243,400.684732
443.933293,400.932533
440.620592,400.361456
438.224653,400.465198
435.886387,400.877612
434.154889,400.007977
432.428007,400.447331
432.301569,400.215177
431.785412,401.808876
432.651878,401.469175
433.236902,401.430918
434.222779,402.665612
435.402599,402.892442
437.713518,404.059163
439.379890,403.843397
442.063815,403.348013
443.808491,403.091092
445.097106,402.931747
445.654735,401.537746
445.912485,401.409821
445.856678,401.245096
445.943537,400.395944
445.946880,400.599752
445.964987,399.865480
446.233505,399.463033
446.555822,399.397342
447.448981,398.980612
448.245760,399.304214
449.126733,400.631599
450.452056,400.402245
452.015487,400.795385
453.310659,401.309245
455.043077,402.690751
456.108599,402.693833
457.720620,403.291709
458.458804,402.899541
459.811292,402.403545
459.238831,401.717471
460.146058,402.665057
460.368328,402.909231
461.049135,400.728766
460.627009,400.542541
460.440783,399.717038
460.160028,401.309581
460.293777,400.288435
460.240761,400.573436
460.177706,400.222812
460.389130,400.232864
460.900524,400.426085
461.534490,401.162287
462.567715,401.923556
463.423509,401.253594
464.885848,400.515213
466.572882,401.693750
467.633726,402.922475
468.283043,403.169495
471.418082,402.354463
472.923296,402.658185
474.701792,404.108942
477.035753,402.126400
479.147236,401.416472
481.905874,400.748039
483.245937,400.544193
486.284914,401.253399
487.919241,402.049175
488.562163,401.391415
490.926259,400.261807
491.723652,401.093827
493.565802,400.492597
496.207611,400.292842
496.838924,401.362434
498.147910,399.727793
499.618516,402.069801
500.232240,401.279910
500.647703,401.867444
501.236536,401.224406
501.541431,402.235871
502.583288,402.363091
503.894932,400.698532
503.686152,402.136685
504.917115,401.254579
505.663945,402.019246
506.630359,401.668648
507.419164,402.219988
502.885579,402.169211
508.763886,400.857666
503.924635,402.109849
509.679716,403.205348
510.202446,402.875342
510.668048,402.121484
510.177625,401.966618
509.897791,401.526449
510.402319,401.334291
508.887959,401.268132
509.273435,402.226812
509.419994,402.268199
510.257717,401.316732
511.346984,401.238668
512.576218,401.385581
513.449178,402.158029
515.057371,404.399784
516.547284,403.218673
517.060314,403.449690
518.584771,403.183714
517.022528,404.735739
517.734795,403.014751
516.398398,402.408440
515.108600,402.254735
513.272851,402.256880
510.183519,401.391262
508.615823,400.618038
506.556786,401.192145
504.767046,400.998521
503.736983,400.368874
503.525511,400.817242
503.516687,402.060884
503.758068,401.139982
505.676236,402.425565
506.688592,401.737161
509.081547,403.078337
510.855711,403.695601
513.760427,404.453862
515.669673,405.067036
518.346150,404.157980
520.068928,404.002677
521.033423,403.737572
523.159174,403.370250
523.114496,403.364188
522.688192,403.170271
521.462851,400.725802
520.051422,402.933609
517.800112,402.657206
517.845658,399.285668
516.440045,399.997304
516.271463,401.121784
515.740991,401.930313
516.918135,400.385524
515.965247,402.787094
517.416247,403.047638
519.782944,403.279058
521.122497,403.313261
522.901045,403.843682
525.246004,404.880011
527.107587,404.159216
528.784691,403.658540
530.231666,404.357551
531.201547,404.102823
531.509698,404.183753
531.130579,403.521153
529.611708,402.966014
527.197786,401.339908
525.700558,401.984705
524.291072,400.060583
522.595652,399.942254
522.025102,399.845583
519.087605,399.853777
518.405386,400.065668
515.851962,401.027886
514.985795,401.139331
514.250916,402.834320
514.068089,402.905131
514.004100,403.947271
512.856415,403.991168
513.247658,404.895602
512.072813,404.130682
511.904948,404.295636
511.645820,404.335175
511.748901,404.094639
510.404837,404.249256
509.657590,403.067862
509.712320,402.237101
510.508103,402.116693
511.653107,400.844240
511.439393,401.391057
511.781805,402.279102
511.884938,401.244247
511.586555,403.074324
511.902883,401.131081
511.835074,401.331418
512.873217,401.173187
512.257286,403.307960
510.729334,401.802347
509.607277,403.450779
508.559613,402.712219
507.453123,402.313304
507.073179,403.289789
506.516083,402.352877
505.604336,401.592891
505.356718,403.010383
504.859507,403.140454
505.534681,403.749926
505.647605,402.942789
506.224345,402.931470
506.387789,402.896071
506.740532,402.951413
506.502634,402.404748
505.302596,403.621965
505.563930,402.880413
503.857607,402.200571
502.922121,401.988338
500.612264,401.735316
498.654090,401.341427
497.973359,401.065145
496.463749,401.013348
495.976428,400.043603
495.480797,400.039496
494.915407,400.393095
495.337453,401.752293
495.804964,402.241323
496.958627,402.662457
498.972446,402.948001
498.091221,402.536591
499.100342,403.206395
498.737553,404.715202
499.969941,402.319744
499.758259,402.971755
500.957222,402.103108
500.551660,402.512943
501.838134,402.015698
502.358395,399.992600
501.911098,399.623276
501.561786,402.606081
502.134413,402.463637
504.016518,400.117463
505.668965,401.174215
507.304867,400.536630
503.920182,401.576226
511.266162,402.157505
513.290284,403.134887
516.514155,402.419064
517.570729,403.022773
519.080335,404.649191
520.147151,403.258589
520.618907,403.120664
521.669141,403.891103
515.873431,402.260183
520.082313,403.042549
520.012290,403.660111
518.593041,401.365036
516.642345,402.921987
515.510288,401.278933
513.652979,401.150771
511.927253,401.122483
510.704068,402.046171
509.533067,402.789322
509.038408,402.138680
508.415755,403.371569
508.079910,402.125652
508.857964,402.976187
510.059357,403.003777
510.376640,404.798682
511.310140,402.512472
510.441181,406.170991
513.433128,403.319236
512.634617,402.194029
513.750879,403.764649
513.402747,404.012894
513.713138,402.324078
513.935574,402.254001
512.889088,401.859714
512.515077,400.546439
511.559032,402.134207
510.617765,401.046565
508.955683,400.448124
508.984595,402.339116
507.805090,401.008581
507.186532,401.119330
506.360293,400.439652
505.184729,402.653639
504.776852,401.640528
503.692938,402.379272
503.305951,401.420227
501.487552,402.819671
500.190982,403.010681
500.599921,403.152868
501.695762,403.147503
501.628555,403.973972
503.457176,401.602763
503.675886,402.913438
504.748858,402.927805
506.241345,402.852115
506.867640,403.273415
508.227841,401.263329
509.325085,400.562564
510.696104,402.136524
511.684462,402.947141
512.991826,401.828137
512.365259,402.234705
512.725212,402.038080
511.486785,401.431248
510.732218,403.277994
510.071425,402.235429
509.641295,401.237184
509.261573,401.196903
509.413258,401.028781
508.674937,402.715415
510.566206,403.042620
509.946447,402.522745
511.345087,402.361022
511.208630,403.068147
511.470382,402.568803
510.714617,404.977315
510.008539,403.615310
509.619801,402.455893
509.017721,402.979341
507.044319,403.227715
504.745692,402.171492
502.050094,401.320209
499.092109,401.284995
496.867230,402.022422
493.943031,400.770324
491.090446,398.911923
489.835703,399.728676
487.244483,400.878405
485.559000,401.096824
483.977191,401.081530
484.293813,400.971558
483.555025,401.908241
483.082954,401.097399
483.229008,402.312388
482.225301,401.858880
482.649579,402.346061
483.062240,402.784799
482.816762,403.627158
483.597388,401.680807
483.871324,401.705122
483.833523,401.338131
482.807267,402.825348
482.938535,402.083202
482.700995,400.380192
484.555197,400.400464
485.057444,400.135925
485.991132,400.112509
485.977237,399.677664
485.601679,401.576885
486.961193,399.554329
486.772963,400.671679
488.167942,401.833902
490.027235,402.055488
491.874509,402.419204
491.966144,402.229413
493.333520,401.442171
494.230752,403.315345
494.385441,403.019875
494.705527,403.023714
494.065541,402.423862
494.869550,401.272998
494.516826,402.877348
494.669639,402.179330
495.457147,401.975493
496.415779,401.824166
496.963209,401.276409
499.570641,400.725101
501.623722,402.611566
503.771723,402.800571
508.091710,403.051750
510.614209,402.397824
513.118650,404.665085
517.389363,402.922561
522.276868,402.091560
526.141822,403.102491
529.992278,403.742162
533.943208,404.171382
536.552899,403.098988
540.096897,402.905110
541.645036,402.297828
544.979114,401.530858
545.901230,402.166739
549.239031,401.927761
552.338975,401.741430
555.587118,400.218298
557.318006,402.208244
559.506675,400.850031
560.348716,401.443944
559.863375,403.247222
560.970678,400.962264
562.252792,401.070461
562.595468,401.061757
564.039970,402.199798
564.536916,403.824208
565.555143,401.956945
566.654180,402.432983
567.955324,402.326166
568.877746,402.807585
571.085298,402.973721
575.929753,402.483652
576.859625,402.254995
580.745288,402.364259
582.568154,402.939200
584.475220,402.940762
586.467251,402.874044
590.316179,402.708208
590.882398,402.557272
591.827528,402.138262
591.623922,401.841529
591.391520,401.032048
589.807672,401.122725
588.505786,400.852501
587.763679,400.683812
588.316336,400.235783
586.917001,400.334195
587.546788,401.339030
589.779365,400.964794
590.579787,401.960086
591.453193,402.170491
592.684852,403.087066
594.765929,403.284637
598.293348,404.157579
597.854445,403.626065
601.258046,404.043421
603.021988,404.890121
603.764764,404.210154
603.145583,402.890122
601.901336,403.149869
603.408587,402.097877
601.792198,401.506023
602.098919,401.776271
601.632928,400.609307
600.565621,400.170389
599.555876,400.031458
599.444739,400.483371
599.119208,400.481222
598.914445,401.250800
600.746541,402.240075
598.889765,402.462768
601.184730,402.511249
602.612030,402.952017
602.991586,403.490494
601.974200,406.139108
604.710460,403.501695
604.534631,404.451951
605.998767,404.784926
606.320349,403.726210
607.321484,402.859338
607.023855,402.910674
606.007387,402.424491
606.443558,402.318777
605.877295,401.493551
605.166426,400.608125
605.114862,401.234713
605.072718,401.258286
605.556154,401.663278
605.566879,400.607446
606.265492,401.245572
606.302615,402.040564
606.803467,401.554179
607.832768,402.396361
608.323297,403.349405
607.960621,403.198450
608.937416,403.308640
608.205888,403.380174
607.363430,403.427328
607.133109,403.217367
606.004159,403.470546
604.730810,402.791537
603.669283,401.914236
603.557373,401.113570
600.825149,403.164513
602.431298,401.237037
603.516862,401.509769
604.089301,401.538549
604.112651,402.122363
605.285082,402.441778
606.010775,402.202686
606.870439,402.414302
608.589195,403.056549
608.883637,402.976347
609.595867,402.924192
610.135336,403.759371
608.262635,403.267135
609.768885,402.576234
610.466868,402.479798
610.144228,401.828151
610.336364,402.074758
609.698299,401.961894
607.988918,402.407103
609.135461,402.044360
610.590132,402.425604
610.526089,401.769466
610.694466,402.239821
610.932845,401.972296
610.092099,402.539811
609.445272,402.650442
607.510100,402.693109
607.246354,402.544830
606.198069,402.373564
605.332707,402.194324
603.760971,401.589874
602.780518,402.360450
602.593527,402.011052
602.702227,402.681713
602.752467,401.525874
603.981602,401.632013
604.155930,402.365731
605.818713,403.411340
607.137372,403.072089
609.024299,402.589177
609.333537,402.832190
609.948679,402.772174
609.585686,402.762429
609.672522,402.943899
608.409719,402.599225
608.201810,402.065159
605.838756,401.684155
604.598813,401.271201
602.432441,401.433779
599.440835,401.149228
597.513301,400.599060
597.374896,401.093093
597.234346,401.818826
596.736047,402.174772
596.515029,402.223437
598.766803,402.144135
601.039314,402.847354
603.427731,403.400276
606.010448,404.454201
608.071127,404.362497
610.530134,404.525049
612.800110,404.577806
615.675809,404.425911
617.406046,403.616614
620.871740,403.658033
622.680980,402.865470
624.115771,402.700878
624.619162,401.657410
624.631083,401.683034
623.380209,400.904255
623.479279,400.881784
623.530841,400.693078
623.147771,400.620484
622.533029,400.783517
622.655917,401.383737
622.260319,401.506897
622.520064,401.999064
621.985702,402.531273
621.712612,402.691429
621.620727,403.681778
623.201623,404.195305
623.664983,404.540706
623.120392,404.698619
623.788073,404.675405
624.479780,404.587845
624.186055,403.893448
622.001921,403.925183
623.026417,403.411941
622.244400,403.376702
621.725241,402.033198
621.666830,401.951576
622.188028,401.654190
623.270383,401.421994
623.688717,401.386353
624.612898,401.454824
625.251394,401.694496
626.171092,401.625031
627.229820,402.529193
628.191808,402.968219
629.908899,403.181908
631.229110,403.554893
632.460341,403.866474
633.686804,404.038603
634.843087,404.509178
635.385302,403.260196
637.491186,404.466344
639.422691,404.114503
640.821231,403.825366
643.386904,403.859788
645.572080,403.797477
647.412966,403.750343
648.943010,403.680637
650.317958,403.252059
651.709749,403.633089
653.950287,403.144864
655.525801,403.091920
656.624292,403.518534
656.979360,403.515595
657.858723,403.424035
657.647595,403.358634
656.721626,402.494152
657.971291,402.895212
659.087454,403.078479
659.067412,403.548863
660.162859,403.696079
661.965945,404.034581
662.977985,404.327692
663.993890,404.787988
663.974809,405.051678
665.072101,404.307634
666.326945,404.931679
665.330707,404.876680
665.303419,404.132387
665.527622,404.816104
667.479727,404.599115
667.816695,403.912045
666.056708,403.988294
667.007259,403.687514
666.760894,403.526597
666.998779,402.940933
666.601012,402.955833
667.496237,403.498552
667.242021,403.378008
668.744523,403.998436
669.901806,403.932435
672.926383,404.836030
671.896929,404.327885
675.122244,405.418118
674.467258,405.273893
674.359271,405.630465
674.742593,405.101885
674.868828,404.898530
673.281980,405.048164
673.030982,404.154956
673.427107,403.786616
669.951501,403.824379
670.120516,403.548112
668.987367,402.842633
668.559449,403.217107
667.750021,402.786344
668.066999,403.517705
666.982837,403.386899
668.580700,403.675086
670.997930,404.663349
671.446760,404.275366
675.123871,405.590065
678.147629,405.293278
682.121667,406.129904
685.502465,406.909083
689.879762,406.349983
693.262014,406.310676
694.197710,405.756836
695.772708,406.678114
697.926405,405.420507
698.396508,404.778225
699.359911,405.060962
699.281618,404.105137
699.296568,404.005177
699.058905,403.306295
698.740040,402.663666
697.246356,402.633131
696.949803,403.185740
696.097130,403.917931
697.270062,403.981658
696.402267,404.970108
697.965782,405.190858
697.257938,405.304817
697.337739,406.404400
697.804856,406.821859
697.059513,407.134508
697.030675,407.273534
695.869473,407.166647
695.136941,406.367804
693.675936,406.277955
693.830244,405.279272
692.271560,405.336793
692.041138,404.748669
690.731206,404.326887
690.056733,403.592228
689.856100,403.182958
689.386625,404.093688
689.240583,403.303161
689.577975,403.787073
689.916226,404.122939
690.431009,404.911382
690.651492,404.459828
689.943869,404.638711
689.299680,405.326625
690.015802,405.476521
688.842678,405.907792
688.556016,405.866347
688.490103,405.378890
689.079629,405.375855
689.649712,405.334842
691.177487,405.703537
690.650789,405.269751
691.600310,405.219723
692.164353,405.240332
693.852032,405.383282
694.402758,405.387791
695.371776,405.494933
695.363740,405.872145
695.381592,405.280315
694.624119,404.559566
694.330890,404.265530
693.049360,404.945440
691.526763,404.227801
692.376557,404.436254
689.350972,403.875817
687.326172,403.771466
686.538018,403.323323
685.617282,403.977238
685.584818,404.598238
684.408375,404.967092
686.836000,405.272475
685.958643,405.354279
686.121658,405.180101
688.311745,406.446271
687.660526,406.319725
687.444499,406.330033
688.154533,406.235632
688.669211,406.026937
688.277205,405.651626
687.874326,405.716756
687.823099,404.940848
686.532490,404.825411
686.791268,404.072150
685.346882,403.197156
684.707418,403.895776
684.361211,403.292590
684.319558,403.773162
683.355178,403.986474
682.884112,403.236472
684.619045,404.489373
682.607837,404.414881
682.498240,404.164480
683.810526,405.380526
681.801518,405.288591
681.183247,405.665480
680.354699,405.785793
679.861679,405.889121
676.609536,405.204081
675.288312,405.251202
672.338276,404.994178
671.235457,404.563723
666.257893,403.140237
665.745692,403.655375
663.184500,403.488059
661.525870,402.627814
660.613835,402.284387
659.350940,402.838254
658.520327,402.988860
659.062177,403.732231
658.871176,403.637000
658.654779,404.042395
659.422430,404.866004
659.133427,404.394199
661.504515,404.787481
659.764862,404.945276
661.461924,404.868034
659.101330,405.106969
658.451991,404.676599
654.599650,403.256512
653.501629,403.526182
651.038638,403.024111
647.812177,401.553441
645.434928,401.999288
643.184176,401.682891
641.425556,401.622747
639.796818,401.778786
638.720815,401.596214
637.479930,402.167894
637.994914,402.708983
637.974058,403.799444
639.269934,404.480118
639.765504,404.996241
640.494025,404.939305
641.449661,405.595684
642.294442,405.605841
642.672361,405.314861
642.945133,405.021023
643.325081,404.169542
643.573575,404.423726
644.335980,403.132778
643.973472,403.120755
644.541853,402.114460
644.439180,401.316485
644.808636,402.455095
645.128424,401.169682
645.405592,401.205799
646.398601,401.554523
645.353565,402.620978
645.745697,403.030120
645.405912,402.886197
645.037960,403.490140
645.167497,403.780247
644.774951,403.998861
644.542348,404.032738
644.578153,403.733471
645.756249,404.275133
645.921093,404.455447
646.550265,404.511951
647.551067,404.116332
648.151472,404.462900
649.640551,404.144213
651.825555,404.453536
653.035834,404.065381
655.089396,404.300051
655.073641,403.716412
654.665558,403.892614
656.422797,403.739020
656.308179,403.510854
655.719548,402.279003
654.281761,402.848284
654.481381,402.663623
653.789377,402.520113
652.851080,402.505586
652.052374,402.543698
651.337997,402.821046
649.842624,403.065266
648.808304,403.267181
648.943543,403.746333
648.103020,403.190112
648.278443,404.464105
648.504754,404.801520
648.243138,404.917692
646.853837,404.930960
648.444180,404.888178
647.312157,404.855833
646.720349,404.186408
646.207440,403.811029
645.212467,403.916363
644.275872,403.131052
642.851088,402.548287
641.335622,402.690659
640.748809,402.009808
639.821407,401.817778
635.830551,401.642676
636.422989,402.096099
635.356899,401.718681
634.488514,401.861385
634.344201,402.562937
634.497244,402.988972
635.746586,402.901700
635.376200,403.738144
634.785037,404.488909
634.777345,404.341974
633.762388,404.373107
633.002496,403.949877
631.972128,403.723300
630.714678,403.993482
629.922023,403.534117
629.078006,403.013939
626.969708,402.759699
625.568595,402.371460
623.579692,401.595008
622.202928,401.822838
622.244744,401.704582
622.010625,401.706367
621.697397,401.897920
623.176979,401.654681
624.109201,402.575912
623.912734,402.511149
624.428992,402.971575
625.705264,403.693619
624.830115,404.365725
623.964474,403.911142
624.629683,403.721716
624.138748,403.604628
624.288532,403.214381
623.232703,403.525545
622.244852,402.667621
620.710727,401.914204
620.138445,401.511267
620.573967,402.331954
620.282662,401.999640
621.312315,402.397525
622.510270,402.204875
623.817138,402.490092
625.516679,402.853382
626.779803,402.686504
627.862095,403.470384
629.691594,403.817279
630.870352,404.068709
633.781766,403.575696
636.540882,403.621849
638.507371,403.643740
640.062500,404.472315
641.600435,403.970058
644.266146,403.712297
646.284650,403.475079
647.037806,402.883416
647.698113,402.729697
647.966314,402.611495
648.409641,403.031847
648.950241,402.956449
649.526302,402.859011
647.673245,402.834498
646.702771,402.749356
644.820299,402.772697
643.129270,402.731099
641.484620,402.726225
639.114564,402.835316
636.845129,402.723942
634.788459,402.920645
632.761684,403.060209
631.048292,402.643648
630.122954,403.317487
629.229893,403.559303
628.345446,403.775964
628.490291,403.930268
629.523526,403.577683
629.056370,403.325079
631.104499,404.204193
632.165106,404.387180
631.302204,404.289377
631.616441,404.050767
632.427795,404.116660
633.038293,402.914598
632.772972,402.990338
632.738209,402.102518
632.379157,401.247545
631.549197,402.325897
630.532271,401.763106
629.076942,401.567113
626.691977,401.539497
626.497217,401.540551
625.625640,401.833710
625.127575,402.492807
625.500737,402.443286
625.457191,402.950447
626.426913,403.153063
626.056914,403.763262
627.269412,404.099466
628.272034,404.466730
628.295439,404.626435
629.621941,404.677180
629.801273,404.586398
